Index,UCSC_Gene_Symbol,Ingenuity_Gene_Symbol,Ingenuity_Gene_Description,Ingenuity_Gene_Product_Location,Ingenuity_Gene_Product_Type,Log2_Mean_CYTOSOL,Log2_Mean_LYSOSOME,Linear_Fold_Change_LYSOSOME_vs_CYTOSOL,Log2_Fold_Change_LYSOSOME_vs_CYTOSOL,Welch_Ttest_uncorrected_P_LYSOSOME_vs_CYTOSOL,Welch_Ttest_BH_FDR_corrected_P_LYSOSOME_vs_CYTOSOL
G7724,GRIN2D,GRIN2D,glutamate ionotropic receptor NMDA type subunit 2D,Plasma Membrane,ion channel,5.429141012,4.435889729,-1.990666141,-0.993251284,1.54E-05,0.000368183
G6531,FECH,FECH,ferrochelatase,Cytoplasm,enzyme,5.234596835,4.24114367,-1.990944721,-0.993453165,9.46E-09,9.78E-06
G6403,FAT4,FAT4,FAT atypical cadherin 4,Cytoplasm,other,5.025260385,4.031720164,-1.991064863,-0.99354022,0.000682205,0.003902857
G4490,CYP27C1,CYP27C1,cytochrome P450 family 27 subfamily C member 1,Other,enzyme,3.534503859,2.540281149,-1.99200699,-0.99422271,1.86E-06,0.000119573
G24355,TRIM58,TRIM58,tripartite motif containing 58,Other,enzyme,4.285423011,3.290655456,-1.992759428,-0.994767554,2.73E-07,4.57E-05
G25758,ZFP30,ZFP30,ZFP30 zinc finger protein,Nucleus,transcription regulator,5.390013358,4.38760289,-2.003344412,-1.002410469,1.34E-05,0.000337411
G5268,DSEL,DSEL,dermatan sulfate epimerase like,Extracellular Space,enzyme,7.506252422,6.500089239,-2.008562261,-1.006163183,5.78E-05,0.000808692
G21082,SH3GL2,SH3GL2,"SH3 domain containing GRB2 like 2, endophilin A1",Plasma Membrane,enzyme,4.879100893,3.87028973,-2.012252243,-1.008811163,0.000845667,0.004478567
G26331,ZNF781,ZNF781,zinc finger protein 781,Other,other,3.810407888,2.801151909,-2.012872762,-1.009255979,0.002093886,0.008295541
G3866,CNTNAP4,CNTNAP4,contactin associated protein family member 4,Plasma Membrane,other,4.57949775,3.563985845,-2.021620088,-1.015511905,0.000253329,0.002003856
G1458,ATP9B,ATP9B,ATPase phospholipid transporting 9B (putative),Cytoplasm,transporter,4.886421448,3.868300191,-2.025279831,-1.018121257,2.32E-05,0.000452331
G26031,ZNF407,ZNF407,zinc finger protein 407,Nucleus,transcription regulator,5.063493209,4.042643558,-2.02911362,-1.020849651,0.000417394,0.002816743
G18054,PHACTR3,PHACTR3,phosphatase and actin regulator 3,Nucleus,other,6.2745201,5.252766143,-2.030385903,-1.021753957,2.51E-07,4.52E-05
G7650,GPR83,GPR83,G protein-coupled receptor 83,Plasma Membrane,G-protein coupled receptor,3.783711618,2.761273112,-2.031349535,-1.022438506,6.75E-05,0.000891153
G3488,CHD3,CHD3,chromodomain helicase DNA binding protein 3,Nucleus,enzyme,8.189693705,7.165620004,-2.033653235,-1.024073701,0.000135299,0.00135568
G18607,POU6F1,POU6F1,POU class 6 homeobox 1,Nucleus,transcription regulator,4.621064528,3.59620966,-2.034754682,-1.024854868,1.01E-05,0.000297657
G1912,BTNL9,BTNL9,butyrophilin like 9,Plasma Membrane,other,4.468588054,3.441122342,-2.038440309,-1.027465712,0.000246996,0.001968825
G15863,MTRNR2L8,MTRNR2L8,MT-RNR2 like 8 (pseudogene),Other,other,6.300429992,5.260320512,-2.056383698,-1.04010948,0.000706393,0.003993465
G9463,KIAA1468,RELCH,"RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing",Cytoplasm,other,6.348991241,5.308761399,-2.056555265,-1.040229842,5.38E-07,6.57E-05
G3532,CHN2,CHN2,chimerin 2,Cytoplasm,other,6.732944936,5.691411929,-2.058413762,-1.041533008,4.69E-06,0.000196698
G178,ACOT2,ACOT2,acyl-CoA thioesterase 2,Cytoplasm,enzyme,3.565636963,2.522468787,-2.060748117,-1.043168177,0.000748571,0.00414798
G21286,SLC1A1,SLC1A1,solute carrier family 1 member 1,Plasma Membrane,transporter,3.887875036,2.843423638,-2.062581888,-1.044451398,0.000325159,0.002383536
G9349,KCTD12,KCTD12,potassium channel tetramerization domain containing 12,Plasma Membrane,ion channel,6.745274626,5.698393145,-2.06605904,-1.046881481,8.97E-07,8.21E-05
G16210,NCR3LG1,NCR3LG1,natural killer cell cytotoxicity receptor 3 ligand 1,Other,other,3.875611829,2.827619496,-2.067650485,-1.047992333,1.94E-05,0.000417585
G426,ADRA2A,ADRA2A,adrenoceptor alpha 2A,Plasma Membrane,G-protein coupled receptor,4.462554009,3.412603915,-2.070458225,-1.049950094,2.85E-05,0.000510605
G18098,PHLPP1,PHLPP1,PH domain and leucine rich repeat protein phosphatase 1,Cytoplasm,enzyme,4.985224438,3.928726066,-2.079877229,-1.056498372,9.35E-05,0.001075216
G2181,C1orf216,C1orf216,chromosome 1 open reading frame 216,Other,other,5.512536698,4.454598717,-2.081953694,-1.057937981,0.000628668,0.003700694
G8398,HOXB2,HOXB2,homeobox B2,Nucleus,transcription regulator,3.558961793,2.5,-2.083431681,-1.058961793,0.000725421,0.00405471
G23058,SYT5,SYT5,synaptotagmin 5,Cytoplasm,transporter,6.743474279,5.677603611,-2.093432887,-1.065870668,9.49E-07,8.29E-05
G410,ADNP2,ADNP2,ADNP homeobox 2,Nucleus,transcription regulator,5.844144019,4.775842307,-2.096963445,-1.068301712,4.60E-06,0.000195916
G7550,GPC2,GPC2,glypican 2,Plasma Membrane,other,7.222422448,6.150182474,-2.102695546,-1.072239974,9.26E-06,0.000286272
G18778,PQLC1,SLC66A2,solute carrier family 66 member 2,Other,other,5.337038618,4.258455643,-2.111960679,-1.078582975,1.28E-05,0.000330563
G14924,MIR600HG,MIR600HG,MIR600 host gene,Other,other,5.191491961,4.111996226,-2.113297291,-1.079495735,0.001658945,0.007075617
G23907,TMEM35,TMEM35A,transmembrane protein 35A,Cytoplasm,other,4.813869349,3.729505998,-2.120439545,-1.084363351,0.000345635,0.002478697
G24803,UBE2QL1,UBE2QL1,ubiquitin conjugating enzyme E2 Q family like 1,Nucleus,enzyme,7.769811119,6.684978797,-2.121128938,-1.084832321,3.60E-07,5.44E-05
G362,ADGRB1,ADGRB1,adhesion G protein-coupled receptor B1,Plasma Membrane,G-protein coupled receptor,6.858582164,5.770468829,-2.125958353,-1.088113335,4.61E-06,0.000195916
G20016,RNF122,RNF122,ring finger protein 122,Cytoplasm,enzyme,3.696815338,2.602145252,-2.135642383,-1.094670086,0.000255488,0.002015298
G1391,ATP2B2,ATP2B2,ATPase plasma membrane Ca2+ transporting 2,Plasma Membrane,transporter,4.207933114,3.111589435,-2.138121266,-1.096343679,0.002269002,0.008783529
G23590,TIMM21,TIMM21,translocase of inner mitochondrial membrane 21,Cytoplasm,other,4.768683542,3.66593983,-2.147627392,-1.102743711,4.26E-05,0.000664474
G17757,PCDHB2,PCDHB2,protocadherin beta 2,Plasma Membrane,other,7.341950845,6.239178449,-2.147670093,-1.102772396,5.02E-05,0.000738438
G9505,KIF21B,KIF21B,kinesin family member 21B,Cytoplasm,other,9.258518518,8.155596085,-2.147893458,-1.102922433,0.00088081,0.004594065
G9053,ISLR2,ISLR2,immunoglobulin superfamily containing leucine rich repeat 2,Plasma Membrane,other,7.394226469,6.290581466,-2.148969494,-1.103645003,7.01E-06,0.0002528
G12876,LY6H,LY6H,lymphocyte antigen 6 family member H,Plasma Membrane,other,4.927638821,3.822901107,-2.150597761,-1.104737714,0.000116968,0.001236964
G10089,LHX9,LHX9,LIM homeobox 9,Nucleus,transcription regulator,6.234879655,5.117111587,-2.170109842,-1.117768068,8.90E-11,1.10E-06
G23824,TMEM196,TMEM196,transmembrane protein 196,Other,other,3.719490725,2.599637784,-2.173248186,-1.119852941,9.66E-06,0.000290718
G18310,PLCE1,PLCE1,phospholipase C epsilon 1,Cytoplasm,enzyme,3.633138447,2.512135835,-2.17498072,-1.121002612,0.000169159,0.001534038
G897,AP1G2,AP1G2,adaptor related protein complex 1 subunit gamma 2,Cytoplasm,transporter,4.034271736,2.910440865,-2.179248733,-1.12383087,1.03E-05,0.000297912
G7607,GPR161,GPR161,G protein-coupled receptor 161,Plasma Membrane,G-protein coupled receptor,6.058517539,4.927388664,-2.190300591,-1.131128875,3.13E-06,0.00016237
G21238,SLC12A7,SLC12A7,solute carrier family 12 member 7,Plasma Membrane,transporter,5.327800742,4.19276122,-2.196245792,-1.135039522,0.000367312,0.002587039
G10054,LGALS8,LGALS8,galectin 8,Extracellular Space,other,6.032286259,4.890574783,-2.206426174,-1.141711476,7.05E-05,0.000908316
G20333,RPPH1,RPPH1,ribonuclease P RNA component H1,Other,other,7.171882505,6.029408909,-2.207592052,-1.142473597,0.010014432,0.025700185
G5387,EBF3,EBF3,EBF transcription factor 3,Nucleus,transcription regulator,9.089292149,7.945106615,-2.210213189,-1.144185534,3.82E-08,1.82E-05
G5291,DTX1,DTX1,deltex E3 ubiquitin ligase 1,Nucleus,transcription regulator,6.326396959,5.18111055,-2.211900377,-1.145286409,4.27E-06,0.000191868
G3804,CNDP2,CNDP2,carnosine dipeptidase 2,Cytoplasm,peptidase,6.423678226,5.272899928,-2.220336438,-1.150778299,2.19E-05,0.000441865
G3185,CDH4,CDH4,cadherin 4,Plasma Membrane,other,5.640083468,4.484583353,-2.227615313,-1.155500115,2.59E-05,0.000482418
G2594,CALY,CALY,calcyon neuron specific vesicular protein,Plasma Membrane,transmembrane receptor,4.458614008,3.299475211,-2.233240766,-1.159138797,5.58E-06,0.000217787
G16341,NEURL1B,NEURL1B,neuralized E3 ubiquitin protein ligase 1B,Cytoplasm,enzyme,4.199066962,3.039654011,-2.233665187,-1.159412951,0.000121697,0.001267938
G351,ADCYAP1,ADCYAP1,adenylate cyclase activating polypeptide 1,Extracellular Space,other,6.640965382,5.472959958,-2.247008254,-1.168005424,0.000106071,0.001168474
G20573,SAMD10,SAMD10,sterile alpha motif domain containing 10,Other,other,5.141287105,3.970156982,-2.25188027,-1.171130123,3.49E-06,0.000176786
G9467,KIAA1549L,KIAA1549L,KIAA1549 like,Cytoplasm,other,6.628390446,5.439451025,-2.279850812,-1.188939421,4.76E-05,0.000711897
G9267,KCNH1,KCNH1,potassium voltage-gated channel subfamily H member 1,Plasma Membrane,ion channel,4.722185098,3.516229387,-2.306900389,-1.205955711,5.89E-05,0.000816034
G19527,RAP1GAP2,RAP1GAP2,RAP1 GTPase activating protein 2,Cytoplasm,other,5.216906072,4.010919268,-2.306950108,-1.205986803,1.88E-05,0.000414202
G19614,RBFOX3,RBFOX3,RNA binding fox-1 homolog 3,Nucleus,other,6.339929807,5.123990527,-2.322919695,-1.21593928,1.73E-07,3.69E-05
G26122,ZNF532,ZNF532,zinc finger protein 532,Nucleus,transcription regulator,8.609158944,7.391632545,-2.325476561,-1.217526399,9.16E-09,9.78E-06
G16647,NPTX1,NPTX1,neuronal pentraxin 1,Extracellular Space,other,6.137941973,4.919836845,-2.326409601,-1.218105128,8.11E-07,7.97E-05
G18879,PRKAR1B,PRKAR1B,protein kinase cAMP-dependent type I regulatory subunit beta,Cytoplasm,kinase,5.665578958,4.441961813,-2.335314972,-1.223617145,3.57E-06,0.000179096
G22738,ST6GAL2,ST6GAL2,"ST6 beta-galactoside alpha-2,6-sialyltransferase 2",Cytoplasm,enzyme,5.659174272,4.425762162,-2.351224194,-1.233412109,0.000149509,0.001432294
G4321,CTDP1,CTDP1,CTD phosphatase subunit 1,Nucleus,phosphatase,4.734569756,3.500808302,-2.351793605,-1.233761454,7.76E-06,0.000263703
G7862,GUCY1A3,GUCY1A1,guanylate cyclase 1 soluble subunit alpha 1,Cytoplasm,enzyme,3.735545871,2.5,-2.354704253,-1.235545871,8.50E-06,0.000276615
G24950,UNCX,UNCX,UNC homeobox,Nucleus,transcription regulator,7.423792337,6.187052428,-2.356653916,-1.236739909,6.05E-07,6.88E-05
G4341,CTNND2,CTNND2,catenin delta 2,Plasma Membrane,other,9.281527309,8.036803126,-2.369732448,-1.244724182,2.16E-05,0.00043934
G2296,C2orf80,C2orf80,chromosome 2 open reading frame 80,Other,other,3.953554893,2.708616873,-2.370083718,-1.24493802,0.000236899,0.001915513
G6201,FAM221A,FAM221A,family with sequence similarity 221 member A,Other,other,3.970224642,2.722832438,-2.374118925,-1.247392205,0.000151777,0.001433732
G23053,SYT16,SYT16,synaptotagmin 16,Other,transporter,4.240497686,2.989630694,-2.379843976,-1.250866992,1.95E-06,0.000123721
G23801,TMEM179,TMEM179,transmembrane protein 179,Other,other,4.79751233,3.544968392,-2.382611844,-1.252543939,4.78E-05,0.000713291
G3191,CDHR1,CDHR1,cadherin related family member 1,Plasma Membrane,other,4.465396571,3.211449332,-2.384930522,-1.253947238,6.04E-05,0.000832636
G3772,CLVS1,CLVS1,clavesin 1,Cytoplasm,other,4.137812594,2.88272115,-2.386822768,-1.255091444,0.000620847,0.00366859
G12930,MAB21L1,MAB21L1,mab-21 like 1,Nucleus,other,5.028073372,3.772345415,-2.387876059,-1.255727956,3.24E-05,0.00054829
G5745,EPHB1,EPHB1,EPH receptor B1,Plasma Membrane,kinase,6.724063346,5.458569393,-2.404095077,-1.265493953,3.73E-06,0.000181298
G16653,NPY1R,NPY1R,neuropeptide Y receptor Y1,Plasma Membrane,G-protein coupled receptor,3.808319243,2.542322969,-2.404932288,-1.265996275,1.16E-05,0.000315588
G20854,SEMA3F,SEMA3F,semaphorin 3F,Extracellular Space,other,3.768792016,2.5,-2.409597229,-1.268792016,0.000221746,0.001832318
G19584,RASSF2,RASSF2,Ras association domain family member 2,Nucleus,kinase,5.544018903,4.271418853,-2.415965829,-1.272600049,7.85E-06,0.000263704
G17743,PCDHA9,PCDHA9,protocadherin alpha 9,Other,other,4.112312325,2.837765434,-2.419228249,-1.274546891,0.000783608,0.004254139
G9598,KLHL14,KLHL14,kelch like family member 14,Cytoplasm,other,5.484006803,4.199238692,-2.436428881,-1.284768111,3.36E-05,0.000559917
G20041,RNF152,RNF152,ring finger protein 152,Cytoplasm,enzyme,6.783790457,5.489600926,-2.452391877,-1.294189531,7.98E-08,2.54E-05
G7747,GRM8,GRM8,glutamate metabotropic receptor 8,Plasma Membrane,G-protein coupled receptor,5.094568737,3.799268356,-2.454280902,-1.295300381,7.86E-05,0.00097334
G19398,RAB33A,RAB33A,"RAB33A, member RAS oncogene family",Cytoplasm,enzyme,4.499158928,3.195023894,-2.469356331,-1.304135034,1.07E-07,2.85E-05
G4645,DCHS2,DCHS2,dachsous cadherin-related 2,Extracellular Space,other,4.503318302,3.198548657,-2.470442786,-1.304769644,5.52E-06,0.000217787
G21083,SH3GL3,SH3GL3,"SH3 domain containing GRB2 like 3, endophilin A3",Cytoplasm,other,4.873895536,3.56182549,-2.482975533,-1.312070046,7.79E-06,0.000263704
G4390,CUX2,CUX2,cut like homeobox 2,Nucleus,transcription regulator,6.060094265,4.735701437,-2.504274708,-1.324392828,9.17E-06,0.000285186
G5835,ERV3-1,ERV3-1,"endogenous retrovirus group 3 member 1, envelope",Cytoplasm,other,5.401889927,4.075195898,-2.50827239,-1.326694029,8.70E-05,0.001034409
G12583,LOC728613, , , , ,4.871532287,3.543389789,-2.510791966,-1.328142498,2.10E-06,0.000128798
G24015,TMSB15A,TMSB15A,thymosin beta 15A,Cytoplasm,other,5.093583328,3.758581617,-2.52275781,-1.335001711,6.24E-05,0.000848152
G23215,TBC1D30,TBC1D30,TBC1 domain family member 30,Cytoplasm,other,4.36505997,3.027600802,-2.527058685,-1.337459168,9.64E-06,0.000290718
G5182,DPF1,DPF1,double PHD fingers 1,Nucleus,other,6.135142978,4.773372093,-2.570004499,-1.361770885,1.49E-06,0.000107647
G8762,IGLON5,IGLON5,IgLON family member 5,Other,other,7.406966986,6.042442948,-2.574913624,-1.364524037,8.25E-07,7.97E-05
G25846,ZNF117,ZNF117,zinc finger protein 117,Nucleus,transcription regulator,5.819838454,4.453579944,-2.578011162,-1.36625851,3.19E-05,0.000546382
G5399,ECEL1,ECEL1,endothelin converting enzyme like 1,Plasma Membrane,peptidase,4.460815757,3.093254243,-2.580340604,-1.367561514,1.65E-05,0.000379821
G3879,COCH,COCH,cochlin,Extracellular Space,other,5.148583368,3.776275637,-2.588843457,-1.372307731,9.11E-08,2.76E-05
G19750,RELN,RELN,reelin,Extracellular Space,peptidase,5.805928225,4.426176458,-2.602235927,-1.379751767,3.19E-05,0.000546382
G2842,CCDC177,CCDC177,coiled-coil domain containing 177,Other,other,4.81268267,3.430715901,-2.606234266,-1.381966769,9.21E-05,0.001068571
G2548,CACNG2,CACNG2,calcium voltage-gated channel auxiliary subunit gamma 2,Plasma Membrane,ion channel,4.494071543,3.104915026,-2.61925499,-1.389156516,3.33E-05,0.000557617
G25749,ZFHX2,ZFHX2,zinc finger homeobox 2,Nucleus,transcription regulator,4.188547545,2.79412398,-2.62883495,-1.394423566,2.85E-05,0.000510605
G9178,JPH4,JPH4,junctophilin 4,Cytoplasm,other,7.381677518,5.985924124,-2.63125924,-1.395753394,3.28E-05,0.000553548
G25857,ZNF138,ZNF138,zinc finger protein 138,Nucleus,transcription regulator,4.260101864,2.853155149,-2.651753578,-1.406946715,1.51E-06,0.000107647
G16297,NEDD4L,NEDD4L,NEDD4 like E3 ubiquitin protein ligase,Cytoplasm,enzyme,7.920600429,6.499681609,-2.677559844,-1.42091882,2.90E-08,1.71E-05
G15940,MYD88,MYD88,MYD88 innate immune signal transduction adaptor,Plasma Membrane,other,3.920999317,2.5,-2.677709246,-1.420999317,5.11E-05,0.00074358
G7717,GRIK3,GRIK3,glutamate ionotropic receptor kainate type subunit 3,Plasma Membrane,ion channel,6.293952912,4.866138262,-2.690388748,-1.42781465,0.000496276,0.003143673
G9943,LBH,LBH,LBH regulator of WNT signaling pathway,Nucleus,transcription regulator,8.19547706,6.747279488,-2.728669326,-1.448197572,1.49E-07,3.42E-05
G7743,GRM7,GRM7,glutamate metabotropic receptor 7,Plasma Membrane,G-protein coupled receptor,4.655665536,3.200672496,-2.741552383,-1.454993039,3.81E-06,0.000183374
G20755,SCUBE1,SCUBE1,"signal peptide, CUB domain and EGF like domain containing 1",Plasma Membrane,transmembrane receptor,7.533275567,6.063842911,-2.769129754,-1.469432656,2.20E-05,0.000441925
G21566,SLC6A17,SLC6A17,solute carrier family 6 member 17,Cytoplasm,transporter,3.977848363,2.502802979,-2.779923888,-1.475045383,0.000102425,0.001144088
G2531,CACNA1E,CACNA1E,calcium voltage-gated channel subunit alpha1 E,Plasma Membrane,ion channel,5.92861757,4.445235856,-2.796033631,-1.483381714,1.97E-05,0.000417585
G21269,SLC16A9,SLC16A9,solute carrier family 16 member 9,Other,other,4.347445639,2.850306752,-2.822823425,-1.497138887,0.000381707,0.002652273
G21628,SLCO5A1,SLCO5A1,solute carrier organic anion transporter family member 5A1,Plasma Membrane,transporter,5.480538429,3.982506075,-2.824572153,-1.498032354,2.56E-05,0.000481069
G17627,PARD6G,PARD6G,par-6 family cell polarity regulator gamma,Plasma Membrane,other,4.709275391,3.206150172,-2.83456081,-1.50312522,3.11E-06,0.00016237
G19263,PTPRT,PTPRT,protein tyrosine phosphatase receptor type T,Plasma Membrane,phosphatase,5.912935503,4.403985231,-2.84602882,-1.508950271,2.47E-05,0.000470435
G19238,PTPN5,PTPN5,protein tyrosine phosphatase non-receptor type 5,Plasma Membrane,phosphatase,6.581523174,5.071424663,-2.848294873,-1.510098511,7.14E-07,7.47E-05
G25257,VSTM2B,VSTM2B,V-set and transmembrane domain containing 2B,Other,other,4.97265866,3.40930919,-2.955391936,-1.56334947,0.000205401,0.001746117
G8593,HUNK,HUNK,hormonally up-regulated Neu-associated kinase,Cytoplasm,kinase,4.60877853,3.045202653,-2.955855775,-1.563575878,2.05E-05,0.00042522
G8158,HIP1R,HIP1R,huntingtin interacting protein 1 related,Cytoplasm,other,6.163418926,4.588472591,-2.979244103,-1.574946335,3.91E-06,0.000186036
G10083,LHX4,LHX4,LIM homeobox 4,Nucleus,transcription regulator,4.948897177,3.365816265,-2.996089897,-1.583080912,9.94E-06,0.000295016
G21098,SHANK2,SHANK2,SH3 and multiple ankyrin repeat domains 2,Plasma Membrane,other,5.118369668,3.50654612,-3.056379201,-1.611823548,2.34E-06,0.000135195
G20752,SCRT2,SCRT2,scratch family transcriptional repressor 2,Nucleus,transcription regulator,5.824762269,4.211449163,-3.05953649,-1.613313106,9.84E-08,2.85E-05
G13198,MBP,MBP,myelin basic protein,Extracellular Space,other,4.540211783,2.892840435,-3.132623416,-1.647371348,1.09E-05,0.00030557
G16405,NHLH2,NHLH2,nescient helix-loop-helix 2,Nucleus,transcription regulator,8.307718113,6.65750799,-3.138793511,-1.650210123,5.15E-07,6.52E-05
G21291,SLC1A6,SLC1A6,solute carrier family 1 member 6,Plasma Membrane,transporter,5.44016736,3.782739138,-3.15453689,-1.657428222,1.99E-05,0.000418428
G23082,TAC1,TAC1,tachykinin precursor 1,Extracellular Space,other,4.15870854,2.5,-3.157337621,-1.65870854,3.51E-05,0.000578432
G20567,SALL3,SALL3,spalt like transcription factor 3,Nucleus,transcription regulator,5.9608316,4.300161511,-3.161633391,-1.660670089,4.02E-06,0.000187926
G5742,EPHA6,EPHA6,EPH receptor A6,Plasma Membrane,kinase,4.179830626,2.5,-3.203903347,-1.679830626,0.000722583,0.004047964
G5093,DNAJC22,DNAJC22,DnaJ heat shock protein family (Hsp40) member C22,Other,other,5.549762069,3.850129651,-3.248181881,-1.699632418,6.32E-06,0.000237462
G5168,DOK6,DOK6,docking protein 6,Cytoplasm,other,8.444245528,6.744408835,-3.248641832,-1.699836693,6.60E-07,7.13E-05
G21261,SLC16A14,SLC16A14,solute carrier family 16 member 14,Other,other,6.554181423,4.815088474,-3.338252192,-1.739092949,1.98E-05,0.000417585
G16028,MYT1,MYT1,myelin transcription factor 1,Nucleus,transcription regulator,7.200395779,5.450556059,-3.363211995,-1.74983972,2.39E-05,0.000461374
G3189,CDH8,CDH8,cadherin 8,Plasma Membrane,other,6.160825897,4.383705926,-3.427412822,-1.777119971,4.45E-06,0.000194913
G17668,PAX2,PAX2,paired box 2,Nucleus,transcription regulator,4.990553903,3.195894153,-3.469336433,-1.79465975,6.46E-08,2.29E-05
G24030,TNC,TNC,tenascin C,Extracellular Space,other,4.535061558,2.740394808,-3.469353265,-1.79466675,2.29E-05,0.000451701
G26124,ZNF536,ZNF536,zinc finger protein 536,Nucleus,transcription regulator,5.187334812,3.373631041,-3.515436343,-1.813703771,1.61E-07,3.50E-05
G6160,FAM19A2,TAFA2,TAFA chemokine like family member 2,Cytoplasm,other,5.077505502,3.205265737,-3.661005055,-1.872239766,2.22E-05,0.000441925
G7725,GRIN3A,GRIN3A,glutamate ionotropic receptor NMDA type subunit 3A,Plasma Membrane,ion channel,6.524044482,4.624888115,-3.729950195,-1.899156367,4.68E-07,6.11E-05
G16398,NGFR,NGFR,nerve growth factor receptor,Plasma Membrane,transmembrane receptor,7.035449166,5.111784561,-3.793855169,-1.923664605,3.51E-07,5.43E-05
